PLATE,MJD,IMG_NAME,IMG_NUM,PLATEQUALITY
6012,56101,r1-00145150,145150,good
6012,56101,r1-00145153,145153,good
6012,56101,r1-00145154,145154,good
6012,56101,r1-00145180,145180,good
6012,56101,r1-00145181,145181,good
6012,56101,r2-00145150,145150,good
6012,56101,r2-00145153,145153,good
6012,56101,r2-00145154,145154,good
6012,56101,r2-00145180,145180,good
6012,56101,r2-00145181,145181,good
6793,56430,b1-00161982,161982,good
6793,56430,b1-00161983,161983,good
6793,56430,b1-00161984,161984,good
6793,56430,b1-00161985,161985,good
6793,56430,b2-00161982,161982,good
6793,56430,b2-00161983,161983,good
6793,56430,b2-00161984,161984,good
6793,56430,b2-00161985,161985,good
6793,56430,r1-00161982,161982,good
6793,56430,r1-00161983,161983,good
6793,56430,r1-00161984,161984,good
6793,56430,r1-00161985,161985,good
6793,56430,r2-00161982,161982,good
6793,56430,r2-00161983,161983,good
6793,56430,r2-00161984,161984,good
6793,56430,r2-00161985,161985,good
7135,56564,b1-00166697,166697,good
7135,56564,b1-00166698,166698,good
7135,56564,b1-00166699,166699,good
7135,56564,b1-00166700,166700,good
7135,56564,b1-00166784,166784,good
7135,56564,b1-00166785,166785,good
7135,56564,b2-00166697,166697,good
7135,56564,b2-00166698,166698,good
7135,56564,b2-00166699,166699,good
7135,56564,b2-00166700,166700,good
7135,56564,b2-00166784,166784,good
7135,56564,b2-00166785,166785,good
7135,56564,r1-00166697,166697,good
7135,56564,r1-00166698,166698,good
7135,56564,r1-00166699,166699,good
7135,56564,r1-00166700,166700,good
7135,56564,r1-00166784,166784,good
7135,56564,r1-00166785,166785,good
7135,56564,r2-00166697,166697,good
7135,56564,r2-00166698,166698,good
7135,56564,r2-00166699,166699,good
7135,56564,r2-00166700,166700,good
7135,56564,r2-00166784,166784,good
7135,56564,r2-00166785,166785,good
5484,56039,b1-00142917,142917,good
5484,56039,b1-00142918,142918,good
5484,56039,b1-00142919,142919,good
5484,56039,b2-00142917,142917,good
5484,56039,b2-00142918,142918,good
5484,56039,b2-00142919,142919,good
5484,56039,r1-00142917,142917,good
5484,56039,r1-00142918,142918,good
5484,56039,r1-00142919,142919,good
5484,56039,r2-00142917,142917,good
5484,56039,r2-00142918,142918,good
5484,56039,r2-00142919,142919,good
4175,55680,b1-00130290,130290,good
4175,55680,b1-00130291,130291,good
4175,55680,b1-00130292,130292,good
4175,55680,b1-00130293,130293,good
4175,55680,b2-00130290,130290,good
4175,55680,b2-00130291,130291,good
4175,55680,b2-00130292,130292,good
4175,55680,b2-00130293,130293,good
4175,55680,r1-00130290,130290,good
4175,55680,r1-00130291,130291,good
4175,55680,r1-00130292,130292,good
4175,55680,r1-00130293,130293,good
4175,55680,r2-00130290,130290,good
4175,55680,r2-00130291,130291,good
4175,55680,r2-00130292,130292,good
4175,55680,r2-00130293,130293,good
6706,56385,b1-00159400,159400,good
6706,56385,b1-00159401,159401,good
6706,56385,b1-00159402,159402,good
6706,56385,b1-00159403,159403,good
6706,56385,b2-00159400,159400,good
6706,56385,b2-00159401,159401,good
6706,56385,b2-00159402,159402,good
6706,56385,b2-00159403,159403,good
6706,56385,r1-00159400,159400,good
6706,56385,r1-00159401,159401,good
6706,56385,r1-00159402,159402,good
6706,56385,r1-00159403,159403,good
6706,56385,r2-00159400,159400,good
6706,56385,r2-00159401,159401,good
6706,56385,r2-00159402,159402,good
6706,56385,r2-00159403,159403,good
4040,55605,b1-00126704,126704,good
4040,55605,b1-00126705,126705,good
4040,55605,b1-00126706,126706,good
4040,55605,b1-00126707,126707,good
4040,55605,b2-00126704,126704,good
4040,55605,b2-00126705,126705,good
4040,55605,b2-00126706,126706,good
4040,55605,b2-00126707,126707,good
4040,55605,r1-00126704,126704,good
4040,55605,r1-00126705,126705,good
4040,55605,r1-00126706,126706,good
4040,55605,r1-00126707,126707,good
4040,55605,r2-00126704,126704,good
4040,55605,r2-00126705,126705,good
4040,55605,r2-00126706,126706,good
4040,55605,r2-00126707,126707,good
7182,56665,b1-00172235,172235,bad 
7182,56665,b1-00172236,172236,bad 
7182,56665,b1-00172237,172237,bad 
7182,56665,b1-00172238,172238,bad 
7182,56665,b1-00172333,172333,bad 
7182,56665,b1-00172334,172334,bad 
7182,56665,b2-00172235,172235,bad 
7182,56665,b2-00172236,172236,bad 
7182,56665,b2-00172237,172237,bad 
7182,56665,b2-00172238,172238,bad 
7182,56665,b2-00172333,172333,bad 
7182,56665,b2-00172334,172334,bad 
7182,56665,r1-00172235,172235,bad 
7182,56665,r1-00172236,172236,bad 
7182,56665,r1-00172237,172237,bad 
7182,56665,r1-00172238,172238,bad 
7182,56665,r1-00172333,172333,bad 
7182,56665,r1-00172334,172334,bad 
7182,56665,r2-00172235,172235,bad 
7182,56665,r2-00172236,172236,bad 
7182,56665,r2-00172237,172237,bad 
7182,56665,r2-00172238,172238,bad 
7182,56665,r2-00172333,172333,bad 
7182,56665,r2-00172334,172334,bad 
4869,55896,b1-00137250,137250,good
4869,55896,b1-00137251,137251,good
4869,55896,b1-00137252,137252,good
4869,55896,b1-00137253,137253,good
4869,55896,b2-00137250,137250,good
4869,55896,b2-00137251,137251,good
4869,55896,b2-00137252,137252,good
4869,55896,b2-00137253,137253,good
4869,55896,r1-00137250,137250,good
4869,55896,r1-00137251,137251,good
4869,55896,r1-00137252,137252,good
4869,55896,r1-00137253,137253,good
4869,55896,r2-00137250,137250,good
4869,55896,r2-00137251,137251,good
4869,55896,r2-00137252,137252,good
4869,55896,r2-00137253,137253,good
3611,55128,b1-00102723,102723,bad 
3611,55128,b1-00102724,102724,bad 
3611,55128,b2-00102723,102723,bad 
3611,55128,b2-00102724,102724,bad 
3611,55128,r1-00102723,102723,bad 
3611,55128,r1-00102724,102724,bad 
3611,55128,r2-00102723,102723,bad 
3611,55128,r2-00102724,102724,bad 
4734,55646,b1-00128489,128489,good
4734,55646,b1-00128490,128490,good
4734,55646,b1-00128491,128491,good
4734,55646,b1-00128492,128492,good
4734,55646,b2-00128489,128489,good
4734,55646,b2-00128490,128490,good
4734,55646,b2-00128491,128491,good
4734,55646,b2-00128492,128492,good
4734,55646,r1-00128489,128489,good
4734,55646,r1-00128490,128490,good
4734,55646,r1-00128491,128491,good
4734,55646,r1-00128492,128492,good
4734,55646,r2-00128489,128489,good
4734,55646,r2-00128490,128490,good
4734,55646,r2-00128491,128491,good
4734,55646,r2-00128492,128492,good
5444,56038,b1-00142777,142777,good
5444,56038,b1-00142837,142837,good
5444,56038,b1-00142838,142838,good
5444,56038,b2-00142777,142777,good
5444,56038,b2-00142837,142837,good
5444,56038,b2-00142838,142838,good
5444,56038,r1-00142777,142777,good
5444,56038,r1-00142837,142837,good
5444,56038,r1-00142838,142838,good
5444,56038,r2-00142777,142777,good
5444,56038,r2-00142837,142837,good
5444,56038,r2-00142838,142838,good
6432,56309,b1-00154647,154647,good
6432,56309,b1-00154648,154648,good
6432,56309,b1-00154649,154649,good
6432,56309,b2-00154647,154647,good
6432,56309,b2-00154648,154648,good
6432,56309,b2-00154649,154649,good
6432,56309,r1-00154647,154647,good
6432,56309,r1-00154648,154648,good
6432,56309,r1-00154649,154649,good
6432,56309,r2-00154647,154647,good
6432,56309,r2-00154648,154648,good
6432,56309,r2-00154649,154649,good
7277,56748,b1-00177865,177865,good
7277,56748,b1-00177866,177866,good
7277,56748,b1-00177867,177867,good
7277,56748,b1-00177868,177868,good
7277,56748,b2-00177865,177865,good
7277,56748,b2-00177866,177866,good
7277,56748,b2-00177867,177867,good
7277,56748,b2-00177868,177868,good
7277,56748,r1-00177865,177865,good
7277,56748,r1-00177866,177866,good
7277,56748,r1-00177867,177867,good
7277,56748,r1-00177868,177868,good
7277,56748,r2-00177865,177865,good
7277,56748,r2-00177866,177866,good
7277,56748,r2-00177867,177867,good
7277,56748,r2-00177868,177868,good
4781,55653,b1-00129016,129016,good
4781,55653,b1-00129017,129017,good
4781,55653,b1-00129018,129018,good
4781,55653,b2-00129016,129016,good
4781,55653,b2-00129017,129017,good
4781,55653,b2-00129018,129018,good
4781,55653,r1-00129016,129016,good
4781,55653,r1-00129017,129017,good
4781,55653,r1-00129018,129018,good
4781,55653,r2-00129016,129016,good
4781,55653,r2-00129017,129017,good
4781,55653,r2-00129018,129018,good
5123,55841,b1-00134937,134937,good
5123,55841,b1-00134938,134938,good
5123,55841,b1-00134939,134939,good
5123,55841,b1-00134940,134940,good
5123,55841,b1-00134941,134941,good
5123,55841,b1-00134967,134967,good
5123,55841,b2-00134937,134937,good
5123,55841,b2-00134938,134938,good
5123,55841,b2-00134939,134939,good
5123,55841,b2-00134940,134940,good
5123,55841,b2-00134941,134941,good
5123,55841,b2-00134967,134967,good
5123,55841,r1-00134937,134937,good
5123,55841,r1-00134938,134938,good
5123,55841,r1-00134939,134939,good
5123,55841,r1-00134940,134940,good
5123,55841,r1-00134941,134941,good
5123,55841,r1-00134967,134967,good
5123,55841,r2-00134937,134937,good
5123,55841,r2-00134938,134938,good
5123,55841,r2-00134939,134939,good
5123,55841,r2-00134940,134940,good
5123,55841,r2-00134941,134941,good
5123,55841,r2-00134967,134967,good
7142,56567,b1-00167028,167028,good
7142,56567,b1-00167029,167029,good
7142,56567,b1-00167030,167030,good
7142,56567,b1-00167031,167031,good
7142,56567,b2-00167028,167028,good
7142,56567,b2-00167029,167029,good
7142,56567,b2-00167030,167030,good
7142,56567,b2-00167031,167031,good
7142,56567,r1-00167028,167028,good
7142,56567,r1-00167029,167029,good
7142,56567,r1-00167030,167030,good
7142,56567,r1-00167031,167031,good
7142,56567,r2-00167028,167028,good
7142,56567,r2-00167029,167029,good
7142,56567,r2-00167030,167030,good
7142,56567,r2-00167031,167031,good
4460,55533,b1-00123172,123172,good
4460,55533,b1-00123173,123173,good
4460,55533,b1-00123174,123174,good
4460,55533,b1-00123175,123175,good
4460,55533,b2-00123172,123172,good
4460,55533,b2-00123173,123173,good
4460,55533,b2-00123174,123174,good
4460,55533,b2-00123175,123175,good
4460,55533,r1-00123172,123172,good
4460,55533,r1-00123173,123173,good
4460,55533,r1-00123174,123174,good
4460,55533,r1-00123175,123175,good
4460,55533,r2-00123172,123172,good
4460,55533,r2-00123173,123173,good
4460,55533,r2-00123174,123174,good
4460,55533,r2-00123175,123175,good
5170,56063,b1-00143792,143792,good
5170,56063,b1-00143793,143793,good
5170,56063,b1-00143794,143794,good
5170,56063,b1-00143795,143795,good
5170,56063,b2-00143792,143792,good
5170,56063,b2-00143793,143793,good
5170,56063,b2-00143794,143794,good
5170,56063,b2-00143795,143795,good
5170,56063,r1-00143792,143792,good
5170,56063,r1-00143793,143793,good
5170,56063,r1-00143794,143794,good
5170,56063,r1-00143795,143795,good
5170,56063,r2-00143792,143792,good
5170,56063,r2-00143793,143793,good
5170,56063,r2-00143794,143794,good
5170,56063,r2-00143795,143795,good
6293,56561,b1-00166585,166585,good
6293,56561,b1-00166586,166586,good
6293,56561,b1-00166587,166587,good
6293,56561,b1-00166588,166588,good
6293,56561,b1-00166589,166589,good
6293,56561,b1-00166590,166590,good
6293,56561,b2-00166585,166585,good
6293,56561,b2-00166586,166586,good
6293,56561,b2-00166587,166587,good
6293,56561,b2-00166588,166588,good
6293,56561,b2-00166589,166589,good
6293,56561,b2-00166590,166590,good
6293,56561,r1-00166585,166585,good
6293,56561,r1-00166586,166586,good
6293,56561,r1-00166587,166587,good
6293,56561,r1-00166588,166588,good
6293,56561,r1-00166589,166589,good
6293,56561,r1-00166590,166590,good
6293,56561,r2-00166585,166585,good
6293,56561,r2-00166586,166586,good
6293,56561,r2-00166587,166587,good
6293,56561,r2-00166588,166588,good
6293,56561,r2-00166589,166589,good
6293,56561,r2-00166590,166590,good
4508,55600,b1-00126398,126398,good
4508,55600,b1-00126400,126400,good
4508,55600,b1-00126401,126401,good
4508,55600,b1-00126402,126402,good
4508,55600,b1-00126403,126403,good
4508,55600,b1-00126404,126404,good
4508,55600,b2-00126398,126398,good
4508,55600,b2-00126400,126400,good
4508,55600,b2-00126401,126401,good
4508,55600,b2-00126402,126402,good
4508,55600,b2-00126403,126403,good
4508,55600,b2-00126404,126404,good
4508,55600,r1-00126398,126398,good
4508,55600,r1-00126400,126400,good
4508,55600,r1-00126401,126401,good
4508,55600,r1-00126402,126402,good
4508,55600,r1-00126403,126403,good
4508,55600,r1-00126404,126404,good
4508,55600,r2-00126398,126398,good
4508,55600,r2-00126400,126400,good
4508,55600,r2-00126401,126401,good
4508,55600,r2-00126402,126402,good
4508,55600,r2-00126403,126403,good
4508,55600,r2-00126404,126404,good
5999,56089,b1-00144652,144652,good
5999,56089,b1-00144653,144653,good
5999,56089,b1-00144654,144654,good
5999,56089,b2-00144652,144652,good
5999,56089,b2-00144653,144653,good
5999,56089,b2-00144654,144654,good
5999,56089,r1-00144652,144652,good
5999,56089,r1-00144653,144653,good
5999,56089,r1-00144654,144654,good
5999,56089,r2-00144652,144652,good
5999,56089,r2-00144653,144653,good
5999,56089,r2-00144654,144654,good
3845,55323,b1-00114669,114669,good
3845,55323,b1-00114672,114672,good
3845,55323,b1-00114723,114723,good
3845,55323,b1-00114724,114724,good
3845,55323,b1-00114725,114725,good
3845,55323,b1-00114726,114726,good
3845,55323,b2-00114669,114669,good
3845,55323,b2-00114672,114672,good
3845,55323,b2-00114723,114723,good
3845,55323,b2-00114724,114724,good
3845,55323,b2-00114725,114725,good
3845,55323,b2-00114726,114726,good
3845,55323,r1-00114669,114669,good
3845,55323,r1-00114672,114672,good
3845,55323,r1-00114723,114723,good
3845,55323,r1-00114724,114724,good
3845,55323,r1-00114725,114725,good
3845,55323,r1-00114726,114726,good
3845,55323,r2-00114669,114669,good
3845,55323,r2-00114672,114672,good
3845,55323,r2-00114723,114723,good
3845,55323,r2-00114724,114724,good
3845,55323,r2-00114725,114725,good
3845,55323,r2-00114726,114726,good
5864,56047,b1-00143355,143355,good
5864,56047,b1-00143356,143356,good
5864,56047,b1-00143357,143357,good
5864,56047,b1-00143358,143358,good
5864,56047,b1-00143359,143359,good
5864,56047,b2-00143355,143355,good
5864,56047,b2-00143356,143356,good
5864,56047,b2-00143357,143357,good
5864,56047,b2-00143358,143358,good
5864,56047,b2-00143359,143359,good
5864,56047,r1-00143355,143355,good
5864,56047,r1-00143356,143356,good
5864,56047,r1-00143357,143357,good
5864,56047,r1-00143358,143358,good
5864,56047,r1-00143359,143359,good
5864,56047,r2-00143355,143355,good
5864,56047,r2-00143356,143356,good
5864,56047,r2-00143357,143357,good
5864,56047,r2-00143358,143358,good
5864,56047,r2-00143359,143359,good
6206,56245,b1-00150812,150812,good
6206,56245,b1-00150813,150813,good
6206,56245,b1-00150814,150814,good
6206,56245,b1-00150815,150815,good
6206,56245,b1-00150816,150816,good
6206,56245,b1-00150817,150817,good
6206,56245,b2-00150812,150812,good
6206,56245,b2-00150813,150813,good
6206,56245,b2-00150814,150814,good
6206,56245,b2-00150815,150815,good
6206,56245,b2-00150816,150816,good
6206,56245,b2-00150817,150817,good
6206,56245,r1-00150812,150812,good
6206,56245,r1-00150813,150813,good
6206,56245,r1-00150814,150814,good
6206,56245,r1-00150815,150815,good
6206,56245,r1-00150816,150816,good
6206,56245,r1-00150817,150817,good
6206,56245,r2-00150812,150812,good
6206,56245,r2-00150813,150813,good
6206,56245,r2-00150814,150814,good
6206,56245,r2-00150815,150815,good
6206,56245,r2-00150816,150816,good
6206,56245,r2-00150817,150817,good
4555,56189,b1-00147581,147581,good
4555,56189,b1-00147582,147582,good
4555,56189,b1-00147583,147583,good
4555,56189,b1-00147584,147584,good
4555,56189,b2-00147581,147581,good
4555,56189,b2-00147582,147582,good
4555,56189,b2-00147583,147583,good
4555,56189,b2-00147584,147584,good
4555,56189,r1-00147581,147581,good
4555,56189,r1-00147582,147582,good
4555,56189,r1-00147583,147583,good
4555,56189,r1-00147584,147584,good
4555,56189,r2-00147581,147581,good
4555,56189,r2-00147582,147582,good
4555,56189,r2-00147583,147583,good
4555,56189,r2-00147584,147584,good
4420,55883,b1-00136446,136446,good
4420,55883,b1-00136447,136447,good
4420,55883,b1-00136448,136448,good
4420,55883,b2-00136446,136446,good
4420,55883,b2-00136447,136447,good
4420,55883,b2-00136448,136448,good
4420,55883,r1-00136446,136446,good
4420,55883,r1-00136447,136447,good
4420,55883,r1-00136448,136448,good
4420,55883,r2-00136446,136446,good
4420,55883,r2-00136447,136447,good
4420,55883,r2-00136448,136448,good
4369,55827,b1-00133715,133715,good
4369,55827,b1-00134248,134248,good
4369,55827,b1-00134249,134249,good
4369,55827,b1-00134250,134250,good
4369,55827,b2-00133715,133715,good
4369,55827,b2-00134248,134248,good
4369,55827,b2-00134249,134249,good
4369,55827,b2-00134250,134250,good
4369,55827,r1-00133715,133715,good
4369,55827,r1-00134248,134248,good
4369,55827,r1-00134249,134249,good
4369,55827,r1-00134250,134250,good
4369,55827,r2-00133715,133715,good
4369,55827,r2-00134248,134248,good
4369,55827,r2-00134249,134249,good
4369,55827,r2-00134250,134250,good
6388,56309,b1-00154423,154423,good
6388,56309,b1-00154424,154424,good
6388,56309,b1-00154425,154425,good
6388,56309,b1-00154426,154426,good
6388,56309,b1-00154427,154427,good
6388,56309,b1-00154603,154603,good
6388,56309,b1-00154604,154604,good
6388,56309,b2-00154423,154423,good
6388,56309,b2-00154424,154424,good
6388,56309,b2-00154425,154425,good
6388,56309,b2-00154426,154426,good
6388,56309,b2-00154427,154427,good
6388,56309,b2-00154603,154603,good
6388,56309,b2-00154604,154604,good
6388,56309,r1-00154423,154423,good
6388,56309,r1-00154424,154424,good
6388,56309,r1-00154425,154425,good
6388,56309,r1-00154426,154426,good
6388,56309,r1-00154427,154427,good
6388,56309,r1-00154603,154603,good
6388,56309,r1-00154604,154604,good
6388,56309,r2-00154423,154423,good
6388,56309,r2-00154424,154424,good
6388,56309,r2-00154425,154425,good
6388,56309,r2-00154426,154426,good
6388,56309,r2-00154427,154427,good
6388,56309,r2-00154603,154603,good
6388,56309,r2-00154604,154604,good
6253,56574,b1-00167680,167680,good
6253,56574,b1-00167681,167681,good
6253,56574,b1-00167682,167682,good
6253,56574,b1-00167683,167683,good
6253,56574,b2-00167680,167680,good
6253,56574,b2-00167681,167681,good
6253,56574,b2-00167682,167682,good
6253,56574,b2-00167683,167683,good
6253,56574,r1-00167680,167680,good
6253,56574,r1-00167681,167681,good
6253,56574,r1-00167682,167682,good
6253,56574,r1-00167683,167683,good
6253,56574,r2-00167680,167680,good
6253,56574,r2-00167681,167681,good
6253,56574,r2-00167682,167682,good
6253,56574,r2-00167683,167683,good
7376,56749,b1-00177948,177948,good
7376,56749,b1-00177949,177949,good
7376,56749,b1-00177950,177950,good
7376,56749,b1-00177951,177951,good
7376,56749,b1-00177952,177952,good
7376,56749,b2-00177948,177948,good
7376,56749,b2-00177949,177949,good
